"","studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"3429","AA-AA-000-0000","cou0003",3,2730.96444496973,546602.948,13.2114779458022,"2018-12-01"
"3430","AA-AA-000-0000","cou0003",3,2740.66593254758,548747.232,13.2153931991675,"2018-12-01"
"3431","AA-AA-000-0000","cou0003",3,2750.36544888337,550891.516,13.2192931830881,"2018-12-01"
"3432","AA-AA-000-0000","cou0003",3,2760.06300547524,553035.8,13.2231780162029,"2018-12-01"
"3433","AA-AA-000-0000","cou0003",3,2769.75861370996,555180.084,13.2270478157734,"2018-12-01"
"3434","AA-AA-000-0000","cou0003",3,2779.45228486448,557324.368,13.2309026977049,"2018-12-01"
"3435","AA-AA-000-0000","cou0003",3,2789.14403010736,559468.652,13.2347427765675,"2018-12-01"
"3436","AA-AA-000-0000","cou0003",3,2798.83386050026,561612.936,13.2385681656165,"2018-12-01"
"3437","AA-AA-000-0000","cou0003",3,2808.52178699936,563757.22,13.2423789768124,"2018-12-01"
"3438","AA-AA-000-0000","cou0003",3,2818.20782045674,565901.504,13.2461753208405,"2018-12-01"
"3439","AA-AA-000-0000","cou0003",3,2827.89197162179,568045.788,13.2499573071303,"2018-12-01"
"3440","AA-AA-000-0000","cou0003",3,2837.57425114254,570190.072,13.2537250438745,"2018-12-01"
"3441","AA-AA-000-0000","cou0003",3,2847.25466956703,572334.356,13.2574786380474,"2018-12-01"
"3442","AA-AA-000-0000","cou0003",3,2856.93323734456,574478.64,13.2612181954231,"2018-12-01"
"3443","AA-AA-000-0000","cou0003",3,2866.60996482703,576622.924,13.2649438205935,"2018-12-01"
"3444","AA-AA-000-0000","cou0003",3,2876.28486227021,578767.208,13.2686556169859,"2018-12-01"
"3445","AA-AA-000-0000","cou0003",3,2885.95793983492,580911.492,13.2723536868801,"2018-12-01"
"3446","AA-AA-000-0000","cou0003",3,2895.62920758834,583055.776,13.2760381314254,"2018-12-01"
"3447","AA-AA-000-0000","cou0003",3,2905.29867550517,585200.06,13.2797090506572,"2018-12-01"
"3448","AA-AA-000-0000","cou0003",3,2914.96635346879,587344.344,13.283366543513,"2018-12-01"
"3449","AA-AA-000-0000","cou0003",3,2924.63225127249,589488.628,13.287010707849,"2018-12-01"
"3450","AA-AA-000-0000","cou0003",3,2934.29637862058,591632.912,13.2906416404553,"2018-12-01"
"3451","AA-AA-000-0000","cou0003",3,2943.95874512949,593777.196,13.2942594370715,"2018-12-01"
"3452","AA-AA-000-0000","cou0003",3,2953.61936032893,595921.48,13.2978641924019,"2018-12-01"
"3453","AA-AA-000-0000","cou0003",3,2963.27823366297,598065.764,13.3014560001303,"2018-12-01"
"3454","AA-AA-000-0000","cou0003",3,2972.93537449109,600210.048,13.3050349529346,"2018-12-01"
"3455","AA-AA-000-0000","cou0003",3,2982.59079208925,602354.332,13.3086011425011,"2018-12-01"
"3456","AA-AA-000-0000","cou0003",3,2992.24449565094,604498.616,13.3121546595389,"2018-12-01"
"3457","AA-AA-000-0000","cou0003",3,3001.89649428818,606642.9,13.3156955937933,"2018-12-01"
"3458","AA-AA-000-0000","cou0003",3,3011.54679703255,608787.184,13.3192240340597,"2018-12-01"
"3459","AA-AA-000-0000","cou0003",3,3021.19541283618,610931.468,13.3227400681968,"2018-12-01"
"3460","AA-AA-000-0000","cou0003",3,3030.8423505727,613075.752,13.3262437831399,"2018-12-01"
"3461","AA-AA-000-0000","cou0003",3,3040.48761903822,615220.036,13.3297352649137,"2018-12-01"
"3462","AA-AA-000-0000","cou0003",3,3050.13122695228,617364.32,13.3332145986449,"2018-12-01"
"3463","AA-AA-000-0000","cou0003",3,3059.77318295877,619508.604,13.3366818685747,"2018-12-01"
"3464","AA-AA-000-0000","cou0003",3,3069.41349562684,621652.888,13.3401371580712,"2018-12-01"
"3465","AA-AA-000-0000","cou0003",3,3079.05217345181,623797.172,13.3435805496412,"2018-12-01"
"3466","AA-AA-000-0000","cou0003",3,3088.68922485606,625941.456,13.3470121249421,"2018-12-01"
"3467","AA-AA-000-0000","cou0003",3,3098.32465818991,628085.74,13.3504319647936,"2018-12-01"
"3468","AA-AA-000-0000","cou0003",3,3107.95848173244,630230.024,13.3538401491889,"2018-12-01"
"3469","AA-AA-000-0000","cou0003",3,3117.59070369241,632374.308,13.3572367573062,"2018-12-01"
"3470","AA-AA-000-0000","cou0003",3,3127.22133220901,634518.592,13.3606218675197,"2018-12-01"
"3471","AA-AA-000-0000","cou0003",3,3136.85037535276,636662.876,13.3639955574103,"2018-12-01"
"3472","AA-AA-000-0000","cou0003",3,3146.47784112625,638807.16,13.3673579037761,"2018-12-01"
"3473","AA-AA-000-0000","cou0003",3,3156.10373746501,640951.444,13.3707089826436,"2018-12-01"
"3474","AA-AA-000-0000","cou0003",3,3165.72807223821,643095.728,13.3740488692771,"2018-12-01"
"3475","AA-AA-000-0000","cou0003",3,3175.3508532495,645240.012,13.3773776381895,"2018-12-01"
"3476","AA-AA-000-0000","cou0003",3,3184.97208823777,647384.296,13.380695363152,"2018-12-01"
"3477","AA-AA-000-0000","cou0003",3,3194.59178487784,649528.58,13.384002117204,"2018-12-01"
"3478","AA-AA-000-0000","cou0003",3,3204.20995078128,651672.864,13.3872979726627,"2018-12-01"
"3479","AA-AA-000-0000","cou0003",3,3213.82659349707,653817.148,13.3905830011326,"2018-12-01"
"3480","AA-AA-000-0000","cou0003",3,3223.44172051234,655961.432,13.3938572735149,"2018-12-01"
"3481","AA-AA-000-0000","cou0003",3,3233.05533925312,658105.716,13.3971208600166,"2018-12-01"
"3482","AA-AA-000-0000","cou0003",3,3242.66745708496,660250,13.4003738301594,"2018-12-01"
"3483","AA-AA-000-0000","cou0003",3,3252.27808131368,662394.284,13.4036162527889,"2018-12-01"
"3484","AA-AA-000-0000","cou0003",0,494.651904718367,122034.716,11.7120608406137,"2018-12-01"
"3485","AA-AA-000-0000","cou0003",0,503.34348199755,124179,11.7294793520599,"2018-12-01"
"3486","AA-AA-000-0000","cou0003",0,512.035059276732,126323.284,11.7465996460583,"2018-12-01"
"3487","AA-AA-000-0000","cou0003",0,520.726636555915,128467.568,11.7634317623569,"2018-12-01"
"3488","AA-AA-000-0000","cou0003",0,529.418213835098,130611.852,11.7799852420897,"2018-12-01"
"3489","AA-AA-000-0000","cou0003",0,538.109791114281,132756.136,11.7962691602582,"2018-12-01"
"3490","AA-AA-000-0000","cou0003",0,546.801368393463,134900.42,11.8122921556083,"2018-12-01"
"3491","AA-AA-000-0000","cou0003",0,555.492945672646,137044.704,11.8280624581532,"2018-12-01"
"3492","AA-AA-000-0000","cou0003",0,564.184522951829,139188.988,11.8435879145578,"2018-12-01"
"3493","AA-AA-000-0000","cou0003",0,572.876100231012,141333.272,11.8588760115836,"2018-12-01"
"3494","AA-AA-000-0000","cou0003",0,581.567677510194,143477.556,11.8739338977682,"2018-12-01"
"3495","AA-AA-000-0000","cou0003",0,590.259254789377,145621.84,11.8887684034958,"2018-12-01"
"3496","AA-AA-000-0000","cou0003",0,598.95083206856,147766.124,11.9033860596017,"2018-12-01"
"3497","AA-AA-000-0000","cou0003",0,607.642409347743,149910.408,11.9177931146356,"2018-12-01"
"3498","AA-AA-000-0000","cou0003",0,616.333986626925,152054.692,11.9319955508997,"2018-12-01"
"3499","AA-AA-000-0000","cou0003",0,625.025563906108,154198.976,11.945999099363,"2018-12-01"
"3500","AA-AA-000-0000","cou0003",0,633.717141185291,156343.26,11.9598092535462,"2018-12-01"
"3501","AA-AA-000-0000","cou0003",0,642.408718464474,158487.544,11.9734312824606,"2018-12-01"
"3502","AA-AA-000-0000","cou0003",0,651.100295743656,160631.828,11.9868702426776,"2018-12-01"
"3503","AA-AA-000-0000","cou0003",0,659.791873022839,162776.112,12.0001309895976,"2018-12-01"
"3504","AA-AA-000-0000","cou0003",0,668.483450302022,164920.396,12.0132181879822,"2018-12-01"
"3505","AA-AA-000-0000","cou0003",0,677.175027581205,167064.68,12.0261363218047,"2018-12-01"
"3506","AA-AA-000-0000","cou0003",0,685.866604860387,169208.964,12.0388897034743,"2018-12-01"
"3507","AA-AA-000-0000","cou0003",0,694.55818213957,171353.248,12.0514824824776,"2018-12-01"
"3508","AA-AA-000-0000","cou0003",0,703.249759418753,173497.532,12.063918653484,"2018-12-01"
"3509","AA-AA-000-0000","cou0003",0,711.941336697935,175641.816,12.0762020639527,"2018-12-01"
"3510","AA-AA-000-0000","cou0003",0,720.632913977118,177786.1,12.0883364212781,"2018-12-01"
"3511","AA-AA-000-0000","cou0003",0,729.324491256301,179930.384,12.1003252995076,"2018-12-01"
"3512","AA-AA-000-0000","cou0003",0,738.016068535484,182074.668,12.11217214566,"2018-12-01"
"3513","AA-AA-000-0000","cou0003",0,746.707645814666,184218.952,12.1238802856758,"2018-12-01"
"3514","AA-AA-000-0000","cou0003",0,755.399223093849,186363.236,12.1354529300212,"2018-12-01"
"3515","AA-AA-000-0000","cou0003",0,764.090800373032,188507.52,12.1468931789737,"2018-12-01"
"3516","AA-AA-000-0000","cou0003",0,772.782377652215,190651.804,12.1582040276065,"2018-12-01"
"3517","AA-AA-000-0000","cou0003",0,781.473954931397,192796.088,12.1693883704963,"2018-12-01"
"3518","AA-AA-000-0000","cou0003",0,790.16553221058,194940.372,12.1804490061689,"2018-12-01"
"3519","AA-AA-000-0000","cou0003",0,798.857109489763,197084.656,12.1913886413027,"2018-12-01"
"3520","AA-AA-000-0000","cou0003",0,807.548686768946,199228.94,12.2022098947049,"2018-12-01"
"3521","AA-AA-000-0000","cou0003",0,816.240264048128,201373.224,12.2129153010735,"2018-12-01"
"3522","AA-AA-000-0000","cou0003",0,824.931841327311,203517.508,12.2235073145621,"2018-12-01"
"3523","AA-AA-000-0000","cou0003",0,833.623418606494,205661.792,12.2339883121557,"2018-12-01"
"3524","AA-AA-000-0000","cou0003",0,842.314995885677,207806.076,12.2443605968733,"2018-12-01"
"3525","AA-AA-000-0000","cou0003",0,851.006573164859,209950.36,12.2546264008048,"2018-12-01"
"3526","AA-AA-000-0000","cou0003",0,859.698150444042,212094.644,12.2647878879944,"2018-12-01"
"3527","AA-AA-000-0000","cou0003",0,868.389727723225,214238.928,12.2748471571784,"2018-12-01"
"3528","AA-AA-000-0000","cou0003",0,877.081305002408,216383.212,12.2848062443869,"2018-12-01"
"3529","AA-AA-000-0000","cou0003",0,885.77288228159,218527.496,12.2946671254176,"2018-12-01"
"3530","AA-AA-000-0000","cou0003",0,894.464459560773,220671.78,12.304431718188,"2018-12-01"
"3531","AA-AA-000-0000","cou0003",0,903.156036839956,222816.064,12.3141018849747,"2018-12-01"
"3532","AA-AA-000-0000","cou0003",0,911.847614119139,224960.348,12.3236794345449,"2018-12-01"
"3533","AA-AA-000-0000","cou0003",0,920.539191398321,227104.632,12.3331661241868,"2018-12-01"
"3534","AA-AA-000-0000","cou0003",0,929.230768677504,229248.916,12.3425636616452,"2018-12-01"
"3535","AA-AA-000-0000","cou0003",0,937.922345956687,231393.2,12.3518737069659,"2018-12-01"
"3536","AA-AA-000-0000","cou0003",0,946.613923235869,233537.484,12.3610978742566,"2018-12-01"
"3537","AA-AA-000-0000","cou0003",0,955.305500515052,235681.768,12.3702377333655,"2018-12-01"
"3538","AA-AA-000-0000","cou0003",0,963.997077794235,237826.052,12.3792948114855,"2018-12-01"
"3539","AA-AA-000-0000","cou0003",0,972.688655073418,239970.336,12.388270594685,"2018-12-01"
"3540","AA-AA-000-0000","cou0003",0,981.380232352601,242114.62,12.3971665293722,"2018-12-01"
"3541","AA-AA-000-0000","cou0003",0,990.071809631783,244258.904,12.405984023693,"2018-12-01"
"3542","AA-AA-000-0000","cou0003",0,998.763386910966,246403.188,12.4147244488695,"2018-12-01"
"3543","AA-AA-000-0000","cou0003",0,1007.45496419015,248547.472,12.4233891404793,"2018-12-01"
"3544","AA-AA-000-0000","cou0003",0,1016.14654146933,250691.756,12.4319793996807,"2018-12-01"
"3545","AA-AA-000-0000","cou0003",0,1024.83811874851,252836.04,12.4404964943848,"2018-12-01"
"3546","AA-AA-000-0000","cou0003",0,1033.5296960277,254980.324,12.4489416603792,"2018-12-01"
"3547","AA-AA-000-0000","cou0003",0,1042.22127330688,257124.608,12.4573161024038,"2018-12-01"
"3548","AA-AA-000-0000","cou0003",0,1050.91285058606,259268.892,12.4656209951822,"2018-12-01"
"3549","AA-AA-000-0000","cou0003",0,1059.60442786525,261413.176,12.4738574844107,"2018-12-01"
"3550","AA-AA-000-0000","cou0003",0,1068.29600514443,263557.46,12.4820266877071,"2018-12-01"
"3551","AA-AA-000-0000","cou0003",0,1076.98758242361,265701.744,12.4901296955201,"2018-12-01"
"3552","AA-AA-000-0000","cou0003",0,1085.67915970279,267846.028,12.4981675720037,"2018-12-01"
"3553","AA-AA-000-0000","cou0003",0,1094.37073698198,269990.312,12.5061413558553,"2018-12-01"
"3554","AA-AA-000-0000","cou0003",0,1103.06231426116,272134.596,12.5140520611214,"2018-12-01"
"3555","AA-AA-000-0000","cou0003",0,1111.75389154034,274278.88,12.5219006779716,"2018-12-01"
"3556","AA-AA-000-0000","cou0003",0,1120.44546881952,276423.164,12.5296881734423,"2018-12-01"
"3557","AA-AA-000-0000","cou0003",0,1129.13704609871,278567.448,12.5374154921518,"2018-12-01"
"3558","AA-AA-000-0000","cou0003",0,1137.82862337789,280711.732,12.5450835569878,"2018-12-01"
"3559","AA-AA-000-0000","cou0003",0,1146.52020065707,282856.016,12.5526932697691,"2018-12-01"
"3560","AA-AA-000-0000","cou0003",0,1155.21177793626,285000.3,12.5602455118818,"2018-12-01"
"3561","AA-AA-000-0000","cou0003",0,1163.90335521544,287144.584,12.5677411448922,"2018-12-01"
"3562","AA-AA-000-0000","cou0003",0,1172.59493249462,289288.868,12.5751810111364,"2018-12-01"
"3563","AA-AA-000-0000","cou0003",0,1181.2865097738,291433.152,12.5825659342886,"2018-12-01"
"3564","AA-AA-000-0000","cou0003",0,1189.97808705299,293577.436,12.5898967199081,"2018-12-01"
"3565","AA-AA-000-0000","cou0003",0,1198.66966433217,295721.72,12.5971741559669,"2018-12-01"
"3566","AA-AA-000-0000","cou0003",0,1207.36124161135,297866.004,12.6043990133575,"2018-12-01"
"3567","AA-AA-000-0000","cou0003",0,1216.05281889053,300010.288,12.6115720463837,"2018-12-01"
"3568","AA-AA-000-0000","cou0003",0,1224.74439616972,302154.572,12.6186939932324,"2018-12-01"
"3569","AA-AA-000-0000","cou0003",0,1233.4359734489,304298.856,12.6257655764301,"2018-12-01"
"3570","AA-AA-000-0000","cou0003",0,1242.12755072808,306443.14,12.6327875032823,"2018-12-01"
"3571","AA-AA-000-0000","cou0003",0,1250.81912800727,308587.424,12.6397604662986,"2018-12-01"
"3572","AA-AA-000-0000","cou0003",0,1259.51070528645,310731.708,12.6466851436018,"2018-12-01"
"3573","AA-AA-000-0000","cou0003",0,1268.20228256563,312875.992,12.6535621993243,"2018-12-01"
"3574","AA-AA-000-0000","cou0003",0,1276.89385984481,315020.276,12.6603922839902,"2018-12-01"
"3575","AA-AA-000-0000","cou0003",0,1285.585437124,317164.56,12.6671760348842,"2018-12-01"
"3576","AA-AA-000-0000","cou0003",0,1294.27701440318,319308.844,12.6739140764089,"2018-12-01"
"3577","AA-AA-000-0000","cou0003",0,1302.96859168236,321453.128,12.6806070204293,"2018-12-01"
"3578","AA-AA-000-0000","cou0003",0,1311.66016896154,323597.412,12.6872554666067,"2018-12-01"
"3579","AA-AA-000-0000","cou0003",0,1320.35174624073,325741.696,12.6938600027205,"2018-12-01"
"3580","AA-AA-000-0000","cou0003",0,1329.04332351991,327885.98,12.7004212049805,"2018-12-01"
"3581","AA-AA-000-0000","cou0003",0,1337.73490079909,330030.264,12.7069396383286,"2018-12-01"
"3582","AA-AA-000-0000","cou0003",0,1346.42647807828,332174.548,12.7134158567301,"2018-12-01"
"3583","AA-AA-000-0000","cou0003",0,1355.11805535746,334318.832,12.7198504034569,"2018-12-01"
"3584","AA-AA-000-0000","cou0003",0,1363.80963263664,336463.116,12.7262438113609,"2018-12-01"
"3585","AA-AA-000-0000","cou0003",0,1372.50120991582,338607.4,12.7325966031382,"2018-12-01"
"3586","AA-AA-000-0000","cou0003",0,1381.19278719501,340751.684,12.7389092915862,"2018-12-01"
"3587","AA-AA-000-0000","cou0003",0,1389.88436447419,342895.968,12.7451823798517,"2018-12-01"
"3588","AA-AA-000-0000","cou0003",0,1398.57594175337,345040.252,12.7514163616716,"2018-12-01"
"3589","AA-AA-000-0000","cou0003",0,1407.26751903255,347184.536,12.7576117216059,"2018-12-01"
"3590","AA-AA-000-0000","cou0003",0,1415.95909631174,349328.82,12.7637689352642,"2018-12-01"
"3591","AA-AA-000-0000","cou0003",0,1424.65067359092,351473.104,12.7698884695243,"2018-12-01"
"3592","AA-AA-000-0000","cou0003",0,1433.3422508701,353617.388,12.7759707827448,"2018-12-01"
"3593","AA-AA-000-0000","cou0003",0,1442.03382814929,355761.672,12.7820163249712,"2018-12-01"
"3594","AA-AA-000-0000","cou0003",0,1450.72540542847,357905.956,12.7880255381356,"2018-12-01"
"3595","AA-AA-000-0000","cou0003",0,1459.41698270765,360050.24,12.7939988562509,"2018-12-01"
"3596","AA-AA-000-0000","cou0003",0,1468.10855998683,362194.524,12.7999367055982,"2018-12-01"
"3597","AA-AA-000-0000","cou0003",0,1476.80013726602,364338.808,12.8058395049101,"2018-12-01"
"3598","AA-AA-000-0000","cou0003",0,1485.4917145452,366483.092,12.8117076655475,"2018-12-01"
"3599","AA-AA-000-0000","cou0003",0,1494.18329182438,368627.376,12.8175415916716,"2018-12-01"
"3600","AA-AA-000-0000","cou0003",0,1502.87486910357,370771.66,12.823341680411,"2018-12-01"
"3601","AA-AA-000-0000","cou0003",0,1511.56644638275,372915.944,12.8291083220241,"2018-12-01"
"3602","AA-AA-000-0000","cou0003",0,1520.25802366193,375060.228,12.8348419000565,"2018-12-01"
"3603","AA-AA-000-0000","cou0003",0,1528.94960094111,377204.512,12.8405427914939,"2018-12-01"
"3604","AA-AA-000-0000","cou0003",0,1537.6411782203,379348.796,12.8462113669112,"2018-12-01"
"3605","AA-AA-000-0000","cou0003",0,1546.33275549948,381493.08,12.8518479906168,"2018-12-01"
"3606","AA-AA-000-0000","cou0003",0,1555.02433277866,383637.364,12.8574530207934,"2018-12-01"
"3607","AA-AA-000-0000","cou0003",0,1563.71591005784,385781.648,12.8630268096339,"2018-12-01"
"3608","AA-AA-000-0000","cou0003",0,1572.40748733703,387925.932,12.8685697034751,"2018-12-01"
"3609","AA-AA-000-0000","cou0003",0,1581.09906461621,390070.216,12.874082042926,"2018-12-01"
"3610","AA-AA-000-0000","cou0003",0,1589.79064189539,392214.5,12.8795641629942,"2018-12-01"
"3611","AA-AA-000-0000","cou0003",0,1598.48221917458,394358.784,12.8850163932072,"2018-12-01"
"3612","AA-AA-000-0000","cou0003",0,1607.17379645376,396503.068,12.890439057732,"2018-12-01"
"3613","AA-AA-000-0000","cou0003",0,1615.86537373294,398647.352,12.8958324754904,"2018-12-01"
"3614","AA-AA-000-0000","cou0003",0,1624.55695101212,400791.636,12.9011969602716,"2018-12-01"
"3615","AA-AA-000-0000","cou0003",0,1633.24852829131,402935.92,12.9065328208416,"2018-12-01"
"3616","AA-AA-000-0000","cou0003",0,1641.94010557049,405080.204,12.9118403610503,"2018-12-01"
"3617","AA-AA-000-0000","cou0003",0,1650.63168284967,407224.488,12.9171198799348,"2018-12-01"
"3618","AA-AA-000-0000","cou0003",0,1659.32326012885,409368.772,12.9223716718208,"2018-12-01"
"3619","AA-AA-000-0000","cou0003",0,1668.01483740804,411513.056,12.927596026421,"2018-12-01"
"3620","AA-AA-000-0000","cou0003",0,1676.70641468722,413657.34,12.9327932289309,"2018-12-01"
"3621","AA-AA-000-0000","cou0003",0,1685.3979919664,415801.624,12.9379635601223,"2018-12-01"
"3622","AA-AA-000-0000","cou0003",0,1694.08956924559,417945.908,12.9431072964346,"2018-12-01"
"3623","AA-AA-000-0000","cou0003",0,1702.78114652477,420090.192,12.9482247100627,"2018-12-01"
"3624","AA-AA-000-0000","cou0003",0,1711.47272380395,422234.476,12.9533160690445,"2018-12-01"
"3625","AA-AA-000-0000","cou0003",0,1720.16430108313,424378.76,12.9583816373442,"2018-12-01"
"3626","AA-AA-000-0000","cou0003",0,1728.85587836232,426523.044,12.9634216749349,"2018-12-01"
"3627","AA-AA-000-0000","cou0003",0,1737.5474556415,428667.328,12.9684364378787,"2018-12-01"
"3628","AA-AA-000-0000","cou0003",0,1746.23903292068,430811.612,12.9734261784044,"2018-12-01"
"3629","AA-AA-000-0000","cou0003",0,1754.93061019986,432955.896,12.9783911449839,"2018-12-01"
"3630","AA-AA-000-0000","cou0003",0,1763.62218747905,435100.18,12.9833315824067,"2018-12-01"
"3631","AA-AA-000-0000","cou0003",0,1772.31376475823,437244.464,12.9882477318516,"2018-12-01"
"3632","AA-AA-000-0000","cou0003",0,1781.00534203741,439388.748,12.993139830958,"2018-12-01"
"3633","AA-AA-000-0000","cou0003",0,1789.6969193166,441533.032,12.9980081138945,"2018-12-01"
"3634","AA-AA-000-0000","cou0003",0,1798.38849659578,443677.316,13.0028528114263,"2018-12-01"
"3635","AA-AA-000-0000","cou0003",0,1807.08007387496,445821.6,13.0076741509809,"2018-12-01"
"3636","AA-AA-000-0000","cou0003",0,1815.77165115414,447965.884,13.0124723567117,"2018-12-01"
"3637","AA-AA-000-0000","cou0003",0,1824.46322843333,450110.168,13.0172476495613,"2018-12-01"
"3638","AA-AA-000-0000","cou0003",0,1833.15480571251,452254.452,13.0220002473219,"2018-12-01"
"3639","AA-AA-000-0000","cou0003",0,1841.84638299169,454398.736,13.0267303646951,"2018-12-01"
"3640","AA-AA-000-0000","cou0003",0,1850.53796027087,456543.02,13.0314382133502,"2018-12-01"
"3641","AA-AA-000-0000","cou0003",0,1859.22953755006,458687.304,13.0361240019812,"2018-12-01"
"3642","AA-AA-000-0000","cou0003",0,1867.92111482924,460831.588,13.0407879363616,"2018-12-01"
"3643","AA-AA-000-0000","cou0003",0,1876.61269210842,462975.872,13.0454302193995,"2018-12-01"
"3644","AA-AA-000-0000","cou0003",0,1885.30426938761,465120.156,13.05005105119,"2018-12-01"
"3645","AA-AA-000-0000","cou0003",0,1893.99584666679,467264.44,13.0546506290671,"2018-12-01"
"3646","AA-AA-000-0000","cou0003",0,1902.68742394597,469408.724,13.0592291476546,"2018-12-01"
"3647","AA-AA-000-0000","cou0003",0,1911.37900122515,471553.008,13.0637867989147,"2018-12-01"
"3648","AA-AA-000-0000","cou0003",0,1920.07057850434,473697.292,13.0683237721972,"2018-12-01"
"3649","AA-AA-000-0000","cou0003",0,1928.76215578352,475841.576,13.0728402542861,"2018-12-01"
"3650","AA-AA-000-0000","cou0003",0,1937.4537330627,477985.86,13.0773364294461,"2018-12-01"
"3651","AA-AA-000-0000","cou0003",0,1946.14531034189,480130.144,13.0818124794674,"2018-12-01"
"3652","AA-AA-000-0000","cou0003",0,1954.83688762107,482274.428,13.0862685837101,"2018-12-01"
"3653","AA-AA-000-0000","cou0003",0,1963.52846490025,484418.712,13.090704919147,"2018-12-01"
"3654","AA-AA-000-0000","cou0003",0,1972.22004217943,486562.996,13.0951216604062,"2018-12-01"
"3655","AA-AA-000-0000","cou0003",0,1980.91161945862,488707.28,13.0995189798119,"2018-12-01"
"3656","AA-AA-000-0000","cou0003",0,1989.6031967378,490851.564,13.1038970474251,"2018-12-01"
"3657","AA-AA-000-0000","cou0003",0,1998.29477401698,492995.848,13.1082560310827,"2018-12-01"
"3658","AA-AA-000-0000","cou0003",0,2006.98635129616,495140.132,13.1125960964365,"2018-12-01"
"3659","AA-AA-000-0000","cou0003",0,2015.67792857535,497284.416,13.1169174069908,"2018-12-01"
"3660","AA-AA-000-0000","cou0003",0,2024.36950585453,499428.7,13.1212201241393,"2018-12-01"
"3661","AA-AA-000-0000","cou0003",0,2033.06108313371,501572.984,13.1255044072012,"2018-12-01"
"3662","AA-AA-000-0000","cou0003",0,2041.7526604129,503717.268,13.129770413457,"2018-12-01"
"3663","AA-AA-000-0000","cou0003",0,2050.44423769208,505861.552,13.1340182981826,"2018-12-01"
"3664","AA-AA-000-0000","cou0003",0,2059.13581497126,508005.836,13.1382482146836,"2018-12-01"
"3665","AA-AA-000-0000","cou0003",0,2067.82739225044,510150.12,13.1424603143284,"2018-12-01"
"3666","AA-AA-000-0000","cou0003",0,2076.51896952963,512294.404,13.1466547465805,"2018-12-01"
"3667","AA-AA-000-0000","cou0003",0,2085.21054680881,514438.688,13.1508316590308,"2018-12-01"
"3668","AA-AA-000-0000","cou0003",0,2093.90212408799,516582.972,13.1549911974282,"2018-12-01"
"3669","AA-AA-000-0000","cou0003",0,2102.59370136717,518727.256,13.1591335057105,"2018-12-01"
"3670","AA-AA-000-0000","cou0003",0,2111.28527864636,520871.54,13.1632587260341,"2018-12-01"
"3671","AA-AA-000-0000","cou0003",0,2119.97685592554,523015.824,13.1673669988035,"2018-12-01"
"3672","AA-AA-000-0000","cou0003",0,2128.66843320472,525160.108,13.1714584626996,"2018-12-01"
"3673","AA-AA-000-0000","cou0003",0,2137.36001048391,527304.392,13.1755332547082,"2018-12-01"
"3674","AA-AA-000-0000","cou0003",0,2146.05158776309,529448.676,13.1795915101472,"2018-12-01"
"3675","AA-AA-000-0000","cou0003",0,2154.74316504227,531592.96,13.1836333626937,"2018-12-01"
"3676","AA-AA-000-0000","cou0003",0,2163.43474232145,533737.244,13.1876589444103,"2018-12-01"
"3677","AA-AA-000-0000","cou0003",0,2172.12631960064,535881.528,13.1916683857715,"2018-12-01"
"3678","AA-AA-000-0000","cou0003",0,2180.81789687982,538025.812,13.1956618156882,"2018-12-01"
"3679","AA-AA-000-0000","cou0003",0,2189.509474159,540170.096,13.1996393615333,"2018-12-01"
"3680","AA-AA-000-0000","cou0003",0,2198.20105143818,542314.38,13.2036011491658,"2018-12-01"
"3681","AA-AA-000-0000","cou0003",0,2206.89262871737,544458.664,13.2075473029546,"2018-12-01"
"3682","AA-AA-000-0000","cou0003",0,2215.58420599655,546602.948,13.2114779458022,"2018-12-01"
"3683","AA-AA-000-0000","cou0003",0,2224.27578327573,548747.232,13.2153931991675,"2018-12-01"
"3684","AA-AA-000-0000","cou0003",0,2232.96736055492,550891.516,13.2192931830881,"2018-12-01"
"3685","AA-AA-000-0000","cou0003",0,2241.6589378341,553035.8,13.2231780162029,"2018-12-01"
"3686","AA-AA-000-0000","cou0003",0,2250.35051511328,555180.084,13.2270478157734,"2018-12-01"
"3687","AA-AA-000-0000","cou0003",0,2259.04209239246,557324.368,13.2309026977049,"2018-12-01"
"3688","AA-AA-000-0000","cou0003",0,2267.73366967165,559468.652,13.2347427765675,"2018-12-01"
"3689","AA-AA-000-0000","cou0003",0,2276.42524695083,561612.936,13.2385681656165,"2018-12-01"
"3690","AA-AA-000-0000","cou0003",0,2285.11682423001,563757.22,13.2423789768124,"2018-12-01"
"3691","AA-AA-000-0000","cou0003",0,2293.80840150919,565901.504,13.2461753208405,"2018-12-01"
"3692","AA-AA-000-0000","cou0003",0,2302.49997878838,568045.788,13.2499573071303,"2018-12-01"
"3693","AA-AA-000-0000","cou0003",0,2311.19155606756,570190.072,13.2537250438745,"2018-12-01"
"3694","AA-AA-000-0000","cou0003",0,2319.88313334674,572334.356,13.2574786380474,"2018-12-01"
"3695","AA-AA-000-0000","cou0003",0,2328.57471062593,574478.64,13.2612181954231,"2018-12-01"
"3696","AA-AA-000-0000","cou0003",0,2337.26628790511,576622.924,13.2649438205935,"2018-12-01"
"3697","AA-AA-000-0000","cou0003",0,2345.95786518429,578767.208,13.2686556169859,"2018-12-01"
"3698","AA-AA-000-0000","cou0003",0,2354.64944246347,580911.492,13.2723536868801,"2018-12-01"
