"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","kri0001",-2,5.59429709480733,15118.216,9.62365565335424,2017-11-01
"AA-AA-000-0000","kri0001",-2,6.10118605294462,15321.8,9.63703192986535,2017-11-01
"AA-AA-000-0000","kri0001",-2,6.61091364800188,15525.384,9.65023164079531,2017-11-01
"AA-AA-000-0000","kri0001",-2,7.12342422494918,15728.968,9.66325938677993,2017-11-01
"AA-AA-000-0000","kri0001",-2,7.63866392397365,15932.552,9.67611959095215,2017-11-01
"AA-AA-000-0000","kri0001",-2,8.15658060044104,16136.136,9.68881650795748,2017-11-01
"AA-AA-000-0000","kri0001",-2,8.67712374938761,16339.72,9.70135423240426,2017-11-01
"AA-AA-000-0000","kri0001",-2,9.20024443423301,16543.304,9.71373670679071,2017-11-01
"AA-AA-000-0000","kri0001",-2,9.72589521942903,16746.888,9.72596772894714,2017-11-01
"AA-AA-000-0000","kri0001",-2,10.254030106782,16950.472,9.73805095902856,2017-11-01
"AA-AA-000-0000","kri0001",-2,10.7846044752072,17154.056,9.74998992608975,2017-11-01
"AA-AA-000-0000","kri0001",-2,11.3175750236907,17357.64,9.76178803427256,2017-11-01
"AA-AA-000-0000","kri0001",-2,11.852899717254,17561.224,9.77344856863234,2017-11-01
"AA-AA-000-0000","kri0001",-2,12.3905377357296,17764.808,9.78497470062864,2017-11-01
"AA-AA-000-0000","kri0001",-2,12.93044942517,17968.392,9.79636949330303,2017-11-01
"AA-AA-000-0000","kri0001",-2,13.4725962517286,18171.976,9.80763590616524,2017-11-01
"AA-AA-000-0000","kri0001",-2,14.0169407578584,18375.56,9.81877679980712,2017-11-01
"AA-AA-000-0000","kri0001",-2,14.5634465206893,18579.144,9.82979494026239,2017-11-01
"AA-AA-000-0000","kri0001",-2,15.1120781124518,18782.728,9.84069300312878,2017-11-01
"AA-AA-000-0000","kri0001",-2,15.6628010628265,18986.312,9.851473577468,2017-11-01
"AA-AA-000-0000","kri0001",-2,16.2155818231049,19189.896,9.86213916949774,2017-11-01
"AA-AA-000-0000","kri0001",-2,16.7703877320578,19393.48,9.87269220608882,2017-11-01
"AA-AA-000-0000","kri0001",-2,17.3271869834109,19597.064,9.88313503807971,2017-11-01
"AA-AA-000-0000","kri0001",-2,17.8859485948374,19800.648,9.89346994341983,2017-11-01
"AA-AA-000-0000","kri0001",-2,18.4466423783823,20004.232,9.90369913015201,2017-11-01
"AA-AA-000-0000","kri0001",-2,19.0092389122368,20207.816,9.91382473924399,2017-11-01
"AA-AA-000-0000","kri0001",-2,19.5737095137898,20411.4,9.923848847278,2017-11-01
"AA-AA-000-0000","kri0001",-2,20.1400262138861,20614.984,9.93377346900682,2017-11-01
"AA-AA-000-0000","kri0001",-2,20.7081617322251,20818.568,9.94360055978429,2017-11-01
"AA-AA-000-0000","kri0001",-2,21.2780894538407,21022.152,9.95333201787757,2017-11-01
"AA-AA-000-0000","kri0001",-2,21.8497834066026,21225.736,9.96296968666786,2017-11-01
"AA-AA-000-0000","kri0001",-2,22.423218239687,21429.32,9.97251535674626,2017-11-01
"AA-AA-000-0000","kri0001",-2,22.9983692029657,21632.904,9.98197076791034,2017-11-01
"AA-AA-000-0000","kri0001",-2,23.5752121272657,21836.488,9.99133761106739,2017-11-01
