"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0001","30",11,5749,0.00191337623934597,-0.782851907493244,0,2017-11-01
"AA-AA-000-0000","kri0001","77",24,13320,0.0018018018018018,-1.24118445953106,0,2017-11-01
"AA-AA-000-0000","kri0001","35",7,3921,0.00178525886253507,-0.67740242796868,0,2017-11-01
"AA-AA-000-0000","kri0001","172",40,22818,0.00175300201595232,-1.65288910349561,0,2017-11-01
"AA-AA-000-0000","kri0001","29",8,4702,0.00170140365801786,-0.763939726789281,0,2017-11-01
"AA-AA-000-0000","kri0001","23",7,4161,0.00168228791155972,-0.723395449031863,0,2017-11-01
"AA-AA-000-0000","kri0001","153",6,3637,0.00164971130052241,-0.683877120515965,0,2017-11-01
"AA-AA-000-0000","kri0001","92",17,10653,0.00159579461184643,-1.19184405012792,0,2017-11-01
"AA-AA-000-0000","kri0001","173",33,20748,0.00159051474840949,-1.66623147424447,0,2017-11-01
"AA-AA-000-0000","kri0001","177",6,3792,0.00158227848101266,-0.714282646399338,0,2017-11-01
"AA-AA-000-0000","kri0001","67",12,7627,0.00157335780778812,-1.01600687601375,0,2017-11-01
"AA-AA-000-0000","kri0001","113",9,6174,0.00145772594752187,-0.949095529227625,0,2017-11-01
"AA-AA-000-0000","kri0001","152",8,5572,0.00143575017946877,-0.907952673570088,0,2017-11-01
"AA-AA-000-0000","kri0001","123",1,705,0.00141843971631206,-0.324731922493815,0,2017-11-01
"AA-AA-000-0000","kri0001","6",1,709,0.00141043723554302,-0.326472110360153,0,2017-11-01
"AA-AA-000-0000","kri0001","114",7,4976,0.00140675241157556,-0.865895146021354,0,2017-11-01
"AA-AA-000-0000","kri0001","33",1,713,0.00140252454417952,-0.328205098638014,0,2017-11-01
"AA-AA-000-0000","kri0001","78",1,715,0.0013986013986014,-0.329068917892034,0,2017-11-01
"AA-AA-000-0000","kri0001","73",4,2873,0.00139227288548556,-0.660937706372309,0,2017-11-01
"AA-AA-000-0000","kri0001","3",2,1441,0.00138792505204719,-0.468720328758657,0,2017-11-01
"AA-AA-000-0000","kri0001","141",13,9602,0.00135388460737346,-1.22277722551205,0,2017-11-01
"AA-AA-000-0000","kri0001","96",4,3019,0.00132494203378602,-0.691764748484867,0,2017-11-01
"AA-AA-000-0000","kri0001","16",2,1536,0.00130208333333333,-0.496875197247075,0,2017-11-01
"AA-AA-000-0000","kri0001","155",10,7803,0.00128155837498398,-1.1268878582987,0,2017-11-01
"AA-AA-000-0000","kri0001","54",17,13479,0.00126122115883968,-1.49016996387082,0,2017-11-01
"AA-AA-000-0000","kri0001","161",3,2413,0.00124326564442603,-0.633896121980838,0,2017-11-01
"AA-AA-000-0000","kri0001","143",25,20902,0.00119605779351258,-1.89193698940504,0,2017-11-01
"AA-AA-000-0000","kri0001","187",4,3910,0.0010230179028133,-0.85993099635778,0,2017-11-01
"AA-AA-000-0000","kri0001","32",2,2110,0.000947867298578199,-0.644996746516412,0,2017-11-01
"AA-AA-000-0000","kri0001","168",1,1528,0.000654450261780105,-0.593033056856614,0,2017-11-01
"AA-AA-000-0000","kri0001","10",8,13774,0.000580804414113547,-1.81379414305572,0,2017-11-01
"AA-AA-000-0000","kri0001","156",3,6832,0.000439110070257611,-1.3224997402248,0,2017-11-01
"AA-AA-000-0000","kri0001","85",4,10519,0.000380264283677156,-1.66423439849523,0,2017-11-01
"AA-AA-000-0000","kri0001","176",1,3536,0.000282805429864253,-0.987211626312132,0,2017-11-01
"AA-AA-000-0000","kri0001","127",0,3779,0,-1.08749364324481,0,2017-11-01
"AA-AA-000-0000","kri0001","144",0,2949,0,-0.960673182405782,0,2017-11-01
"AA-AA-000-0000","kri0001","81",0,2292,0,-0.846926238188784,0,2017-11-01
"AA-AA-000-0000","kri0001","18",0,1430,0,-0.668969472539062,0,2017-11-01
"AA-AA-000-0000","kri0001","110",0,804,0,-0.501610138065277,0,2017-11-01
"AA-AA-000-0000","kri0001","158",0,744,0,-0.482530476924898,0,2017-11-01
"AA-AA-000-0000","kri0001","175",0,723,0,-0.475671826845353,0,2017-11-01
"AA-AA-000-0000","kri0001","117",0,706,0,-0.470046292589699,0,2017-11-01
"AA-AA-000-0000","kri0001","99",0,703,0,-0.469046547482119,0,2017-11-01
"AA-AA-000-0000","kri0002","28",10,2286,0.00437445319335083,10.1881782033994,2,2017-11-01
"AA-AA-000-0000","kri0002","171",2,715,0.0027972027972028,3.57832826439356,2,2017-11-01
"AA-AA-000-0000","kri0002","165",1,441,0.00226757369614512,2.25130513209798,1,2017-11-01
"AA-AA-000-0000","kri0002","154",1,475,0.00210526315789474,2.15870058821244,1,2017-11-01
"AA-AA-000-0000","kri0002","179",3,3387,0.000885739592559787,2.19755185328954,1,2017-11-01
"AA-AA-000-0000","kri0002","132",1,713,0.00140252454417952,1.70175838042002,0,2017-11-01
"AA-AA-000-0000","kri0002","12",1,723,0.00138312586445367,1.68743701635435,0,2017-11-01
"AA-AA-000-0000","kri0002","50",4,6531,0.000612463634971674,1.94167467788881,0,2017-11-01
"AA-AA-000-0000","kri0002","9",1,1691,0.000591366055588409,0.944403044657683,0,2017-11-01
"AA-AA-000-0000","kri0002","84",1,2214,0.0004516711833785,0.750288405771034,0,2017-11-01
"AA-AA-000-0000","kri0002","167",4,10875,0.000367816091954023,1.22338357285155,0,2017-11-01
"AA-AA-000-0000","kri0002","64",1,2833,0.000352982703847511,0.584734153757606,0,2017-11-01
"AA-AA-000-0000","kri0002","58",5,14394,0.000347366958454912,1.28417217294348,0,2017-11-01
"AA-AA-000-0000","kri0002","173",7,20748,0.000337381916329285,1.46949280070056,0,2017-11-01
"AA-AA-000-0000","kri0002","59",2,6053,0.000330414670411366,0.766473616957438,0,2017-11-01
"AA-AA-000-0000","kri0002","128",1,3213,0.000311235605353252,0.503793415800867,0,2017-11-01
"AA-AA-000-0000","kri0002","103",1,3256,0.000307125307125307,0.495366442995795,0,2017-11-01
"AA-AA-000-0000","kri0002","44",1,3534,0.000282965478211658,0.443901476988287,0,2017-11-01
"AA-AA-000-0000","kri0002","22",1,3570,0.000280112044817927,0.437588553551448,0,2017-11-01
"AA-AA-000-0000","kri0002","140",14,50949,0.000274784588510079,1.59266924700779,0,2017-11-01
"AA-AA-000-0000","kri0002","89",1,3674,0.000272182906913446,0.419763089886544,0,2017-11-01
"AA-AA-000-0000","kri0002","51",2,7886,0.000253613999492772,0.532112399452482,0,2017-11-01
"AA-AA-000-0000","kri0002","139",11,43704,0.000251693208859601,1.2324866313975,0,2017-11-01
"AA-AA-000-0000","kri0002","5",8,31992,0.000250062515628907,1.03983152250465,0,2017-11-01
"AA-AA-000-0000","kri0002","94",6,26286,0.000228258388495777,0.764891664343038,0,2017-11-01
"AA-AA-000-0000","kri0002","56",4,18356,0.000217912399215515,0.568740796205734,0,2017-11-01
"AA-AA-000-0000","kri0002","29",1,4702,0.000212675457252233,0.269803313077288,0,2017-11-01
"AA-AA-000-0000","kri0002","138",1,4913,0.000203541624262162,0.243616028891642,0,2017-11-01
"AA-AA-000-0000","kri0002","76",2,9840,0.000203252032520325,0.343326769069372,0,2017-11-01
"AA-AA-000-0000","kri0002","26",1,4966,0.000201369311316955,0.237233260722013,0,2017-11-01
"AA-AA-000-0000","kri0002","114",1,4976,0.00020096463022508,0.236037372873211,0,2017-11-01
"AA-AA-000-0000","kri0002","164",1,5193,0.000192566917003659,0.210716427153041,0,2017-11-01
"AA-AA-000-0000","kri0002","190",1,5226,0.000191350937619594,0.206967187015958,0,2017-11-01
"AA-AA-000-0000","kri0002","131",1,5246,0.000190621425848265,0.20470743113083,0,2017-11-01
"AA-AA-000-0000","kri0002","137",1,5984,0.000167112299465241,0.127238778961657,0,2017-11-01
"AA-AA-000-0000","kri0002","43",4,24166,0.000165521807498138,0.243271613734047,0,2017-11-01
"AA-AA-000-0000","kri0002","62",4,24569,0.000162806789043103,0.223904565341609,0,2017-11-01
"AA-AA-000-0000","kri0002","146",1,6195,0.000161420500403551,0.106948458169012,0,2017-11-01
"AA-AA-000-0000","kri0002","4",1,6566,0.000152299725860493,0.072962116873622,0,2017-11-01
