"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0006","31",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","33",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","36",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","38",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","42",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","45",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","55",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","6",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","65",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","66",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","72",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","78",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","87",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0006","99",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","28",4,5,0.8,4.69533641628524,2,2023-04-18
"AA-AA-000-0000","kri0007","161",3,5,0.6,3.39535074325117,2,2023-04-18
"AA-AA-000-0000","kri0007","145",1,1,1,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","154",1,1,1,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","159",1,1,1,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","165",1,1,1,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","175",1,1,1,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","48",1,1,1,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","115",2,3,0.666666666666667,2.96568223409356,1,2023-04-18
"AA-AA-000-0000","kri0007","52",2,3,0.666666666666667,2.96568223409356,1,2023-04-18
"AA-AA-000-0000","kri0007","13",3,8,0.375,2.44490467795914,1,2023-04-18
"AA-AA-000-0000","kri0007","112",1,2,0.5,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","182",1,2,0.5,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","185",1,2,0.5,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","116",1,3,0.333333333333333,1.2874079467705,0,2023-04-18
"AA-AA-000-0000","kri0007","130",1,3,0.333333333333333,1.2874079467705,0,2023-04-18
"AA-AA-000-0000","kri0007","168",1,3,0.333333333333333,1.2874079467705,0,2023-04-18
"AA-AA-000-0000","kri0007","25",1,3,0.333333333333333,1.2874079467705,0,2023-04-18
"AA-AA-000-0000","kri0007","40",1,3,0.333333333333333,1.2874079467705,0,2023-04-18
"AA-AA-000-0000","kri0007","53",1,3,0.333333333333333,1.2874079467705,0,2023-04-18
"AA-AA-000-0000","kri0007","174",2,6,0.333333333333333,1.82066977862974,0,2023-04-18
"AA-AA-000-0000","kri0007","89",2,6,0.333333333333333,1.82066977862974,0,2023-04-18
"AA-AA-000-0000","kri0007","26",2,7,0.285714285714286,1.60031864790421,0,2023-04-18
"AA-AA-000-0000","kri0007","29",2,7,0.285714285714286,1.60031864790421,0,2023-04-18
"AA-AA-000-0000","kri0007","124",1,4,0.25,1.00209459346962,0,2023-04-18
"AA-AA-000-0000","kri0007","144",1,4,0.25,1.00209459346962,0,2023-04-18
"AA-AA-000-0000","kri0007","39",1,4,0.25,1.00209459346962,0,2023-04-18
"AA-AA-000-0000","kri0007","60",1,4,0.25,1.00209459346962,0,2023-04-18
"AA-AA-000-0000","kri0007","64",1,4,0.25,1.00209459346962,0,2023-04-18
"AA-AA-000-0000","kri0007","127",1,5,0.2,0.795379397183028,0,2023-04-18
"AA-AA-000-0000","kri0007","128",1,5,0.2,0.795379397183028,0,2023-04-18
"AA-AA-000-0000","kri0007","135",1,5,0.2,0.795379397183028,0,2023-04-18
"AA-AA-000-0000","kri0007","15",1,5,0.2,0.795379397183028,0,2023-04-18
"AA-AA-000-0000","kri0007","184",1,5,0.2,0.795379397183028,0,2023-04-18
"AA-AA-000-0000","kri0007","186",1,5,0.2,0.795379397183028,0,2023-04-18
"AA-AA-000-0000","kri0007","166",4,20,0.2,1.59075879436606,0,2023-04-18
"AA-AA-000-0000","kri0007","67",2,11,0.181818181818182,1.00444826401842,0,2023-04-18
"AA-AA-000-0000","kri0007","134",1,6,0.166666666666667,0.633950649372579,0,2023-04-18
"AA-AA-000-0000","kri0007","114",1,7,0.142857142857143,0.501630225253351,0,2023-04-18
"AA-AA-000-0000","kri0007","131",1,7,0.142857142857143,0.501630225253351,0,2023-04-18
"AA-AA-000-0000","kri0007","190",1,7,0.142857142857143,0.501630225253351,0,2023-04-18
"AA-AA-000-0000","kri0007","83",1,7,0.142857142857143,0.501630225253351,0,2023-04-18
"AA-AA-000-0000","kri0007","34",1,8,0.125,0.389446851771844,0,2023-04-18
"AA-AA-000-0000","kri0007","50",1,8,0.125,0.389446851771844,0,2023-04-18
"AA-AA-000-0000","kri0007","59",1,8,0.125,0.389446851771844,0,2023-04-18
"AA-AA-000-0000","kri0007","91",2,16,0.125,0.550761019599246,0,2023-04-18
"AA-AA-000-0000","kri0007","77",2,17,0.117647058823529,0.479584437317338,0,2023-04-18
"AA-AA-000-0000","kri0007","104",1,9,0.111111111111111,0.291951750754434,0,2023-04-18
"AA-AA-000-0000","kri0007","122",1,9,0.111111111111111,0.291951750754434,0,2023-04-18
"AA-AA-000-0000","kri0007","4",1,9,0.111111111111111,0.291951750754434,0,2023-04-18
"AA-AA-000-0000","kri0007","170",3,27,0.111111111111111,0.505675265665366,0,2023-04-18
"AA-AA-000-0000","kri0007","155",1,10,0.1,0.205607645880626,0,2023-04-18
"AA-AA-000-0000","kri0007","10",2,20,0.1,0.290773121331986,0,2023-04-18
"AA-AA-000-0000","kri0007","51",1,11,0.0909090909090909,0.127998102054661,0,2023-04-18
"AA-AA-000-0000","kri0007","86",2,22,0.0909090909090909,0.181016651883717,0,2023-04-18
"AA-AA-000-0000","kri0007","43",3,33,0.0909090909090909,0.221699216031059,0,2023-04-18
"AA-AA-000-0000","kri0007","69",1,12,0.0833333333333333,0.0574044625564,0,2023-04-18
"AA-AA-000-0000","kri0007","76",1,12,0.0833333333333333,0.0574044625564,0,2023-04-18
"AA-AA-000-0000","kri0007","173",2,27,0.0740740740740741,-0.0537494967756553,0,2023-04-18
"AA-AA-000-0000","kri0007","140",5,69,0.072463768115942,-0.124807219182764,0,2023-04-18
"AA-AA-000-0000","kri0007","167",1,15,0.0666666666666667,-0.123456629323243,0,2023-04-18
"AA-AA-000-0000","kri0007","92",1,15,0.0666666666666667,-0.123456629323243,0,2023-04-18
"AA-AA-000-0000","kri0007","54",1,17,0.0588235294117647,-0.225431780705099,0,2023-04-18
"AA-AA-000-0000","kri0007","94",2,36,0.0555555555555556,-0.385048610051129,0,2023-04-18
"AA-AA-000-0000","kri0007","56",1,25,0.04,-0.54696266773994,0,2023-04-18
"AA-AA-000-0000","kri0007","143",1,28,0.0357142857142857,-0.644772183469585,0,2023-04-18
"AA-AA-000-0000","kri0007","139",2,58,0.0344827586206897,-0.955249174542689,0,2023-04-18
"AA-AA-000-0000","kri0007","62",1,34,0.0294117647058824,-0.817330430273226,0,2023-04-18
"AA-AA-000-0000","kri0007","5",1,43,0.0232558139534884,-1.03650464710328,0,2023-04-18
"AA-AA-000-0000","kri0007","172",0,28,0,-1.19411639479501,0,2023-04-18
"AA-AA-000-0000","kri0007","189",0,28,0,-1.19411639479501,0,2023-04-18
"AA-AA-000-0000","kri0007","8",0,23,0,-1.08225989054847,0,2023-04-18
"AA-AA-000-0000","kri0007","58",0,20,0,-1.00921255170208,0,2023-04-18
"AA-AA-000-0000","kri0007","118",0,17,0,-0.930447998727535,0,2023-04-18
"AA-AA-000-0000","kri0007","61",0,15,0,-0.87400370759212,0,2023-04-18
"AA-AA-000-0000","kri0007","85",0,13,0,-0.813653171464027,0,2023-04-18
"AA-AA-000-0000","kri0007","141",0,12,0,-0.781732681105132,0,2023-04-18
"AA-AA-000-0000","kri0007","17",0,12,0,-0.781732681105132,0,2023-04-18
"AA-AA-000-0000","kri0007","63",0,10,0,-0.713621038967122,0,2023-04-18
"AA-AA-000-0000","kri0007","71",0,10,0,-0.713621038967122,0,2023-04-18
"AA-AA-000-0000","kri0007","75",0,10,0,-0.713621038967122,0,2023-04-18
"AA-AA-000-0000","kri0007","11",0,9,0,-0.677000360805564,0,2023-04-18
"AA-AA-000-0000","kri0007","156",0,9,0,-0.677000360805564,0,2023-04-18
"AA-AA-000-0000","kri0007","7",0,9,0,-0.677000360805564,0,2023-04-18
"AA-AA-000-0000","kri0007","113",0,8,0,-0.638282061321805,0,2023-04-18
"AA-AA-000-0000","kri0007","149",0,8,0,-0.638282061321805,0,2023-04-18
"AA-AA-000-0000","kri0007","137",0,7,0,-0.597058197397507,0,2023-04-18
"AA-AA-000-0000","kri0007","146",0,7,0,-0.597058197397507,0,2023-04-18
"AA-AA-000-0000","kri0007","157",0,7,0,-0.597058197397507,0,2023-04-18
"AA-AA-000-0000","kri0007","160",0,7,0,-0.597058197397507,0,2023-04-18
"AA-AA-000-0000","kri0007","164",0,7,0,-0.597058197397507,0,2023-04-18
"AA-AA-000-0000","kri0007","30",0,7,0,-0.597058197397507,0,2023-04-18
"AA-AA-000-0000","kri0007","121",0,6,0,-0.55276847988458,0,2023-04-18
"AA-AA-000-0000","kri0007","138",0,6,0,-0.55276847988458,0,2023-04-18
"AA-AA-000-0000","kri0007","152",0,6,0,-0.55276847988458,0,2023-04-18
"AA-AA-000-0000","kri0007","133",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","147",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","176",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","177",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","187",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","22",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","23",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","35",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","80",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","97",0,5,0,-0.504606275851041,0,2023-04-18
"AA-AA-000-0000","kri0007","103",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","109",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","142",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","153",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","179",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","27",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","44",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","49",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","68",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","73",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","81",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","96",0,4,0,-0.451333573870376,0,2023-04-18
"AA-AA-000-0000","kri0007","101",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","102",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","105",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","106",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","107",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","120",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","151",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","16",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","163",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","181",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","188",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","19",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","32",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","47",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","70",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","84",0,3,0,-0.390866340552566,0,2023-04-18
"AA-AA-000-0000","kri0007","100",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","111",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","119",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","129",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","136",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","148",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","150",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","162",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","178",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","18",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","183",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","3",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","41",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","46",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","57",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","82",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","9",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","98",0,2,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","110",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","117",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","12",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","123",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","126",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","132",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","14",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","158",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","171",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","180",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","20",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","31",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","33",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","36",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","38",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","42",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","45",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","55",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","6",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","65",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","66",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","72",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","78",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","87",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0007","99",0,1,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0008","63",420,18120,0.0231788079470199,2.92432676903637,1,2023-04-18
"AA-AA-000-0000","kri0008","164",262,11375,0.023032967032967,2.21128135537838,1,2023-04-18
"AA-AA-000-0000","kri0008","149",316,13957,0.0226409686895465,2.13472413714194,1,2023-04-18
"AA-AA-000-0000","kri0008","17",462,20974,0.0220272718603986,2.01292767100202,1,2023-04-18
"AA-AA-000-0000","kri0008","43",978,52327,0.0186901599556634,-2.00799866089167,-1,2023-04-18
"AA-AA-000-0000","kri0008","61",474,26102,0.0181595280055168,-2.00077152331575,-1,2023-04-18
"AA-AA-000-0000","kri0008","167",416,23484,0.0177141883835803,-2.36154687079213,-1,2023-04-18
"AA-AA-000-0000","kri0008","127",124,7597,0.0163222324601817,-2.16762455904185,-1,2023-04-18
"AA-AA-000-0000","kri0008","33",43,1581,0.0271979759645794,1.94977769872482,0,2023-04-18
"AA-AA-000-0000","kri0008","66",41,1658,0.0247285886610374,1.31341054840586,0,2023-04-18
"AA-AA-000-0000","kri0008","181",115,4743,0.0242462576428421,1.99571022424429,0,2023-04-18
"AA-AA-000-0000","kri0008","110",38,1581,0.0240354206198608,1.09525570208244,0,2023-04-18
"AA-AA-000-0000","kri0008","9",83,3470,0.0239193083573487,1.57613110241369,0,2023-04-18
"AA-AA-000-0000","kri0008","87",39,1658,0.0235223160434258,0.979633161922062,0,2023-04-18
"AA-AA-000-0000","kri0008","112",87,3701,0.0235071602269657,1.45736262967338,0,2023-04-18
"AA-AA-000-0000","kri0008","180",37,1581,0.0234029095509171,0.92435130275396,0,2023-04-18
"AA-AA-000-0000","kri0008","109",156,6709,0.0232523475927858,1.82034128258986,0,2023-04-18
"AA-AA-000-0000","kri0008","124",146,6401,0.0228089361037338,1.53699201959474,0,2023-04-18
"AA-AA-000-0000","kri0008","158",36,1581,0.0227703984819734,0.753446903425482,0,2023-04-18
"AA-AA-000-0000","kri0008","49",148,6555,0.0225781845919146,1.42841609900746,0,2023-04-18
"AA-AA-000-0000","kri0008","187",181,8059,0.0224593622037474,1.5113448129811,0,2023-04-18
"AA-AA-000-0000","kri0008","183",81,3624,0.0223509933774834,0.969152386855076,0,2023-04-18
"AA-AA-000-0000","kri0008","11",338,15153,0.022305814030225,1.94395004463418,0,2023-04-18
"AA-AA-000-0000","kri0008","162",67,3008,0.0222739361702128,0.854232451096742,0,2023-04-18
"AA-AA-000-0000","kri0008","64",137,6170,0.0222042139384117,1.18621542029265,0,2023-04-18
"AA-AA-000-0000","kri0008","128",153,6904,0.0221610660486674,1.23042803302064,0,2023-04-18
"AA-AA-000-0000","kri0008","84",101,4589,0.0220091523207671,0.933215753620146,0,2023-04-18
"AA-AA-000-0000","kri0008","35",170,7751,0.021932653851116,1.16706867619838,0,2023-04-18
"AA-AA-000-0000","kri0008","119",71,3239,0.0219203457857363,0.749676985609412,0,2023-04-18
"AA-AA-000-0000","kri0008","57",69,3162,0.0218216318785579,0.702991850252988,0,2023-04-18
"AA-AA-000-0000","kri0008","101",105,4820,0.0217842323651452,0.850301869712316,0,2023-04-18
"AA-AA-000-0000","kri0008","76",431,19819,0.0217468086179928,1.68840928475022,0,2023-04-18
"AA-AA-000-0000","kri0008","141",425,19665,0.0216120010170353,1.553373019342,0,2023-04-18
"AA-AA-000-0000","kri0008","134",211,9794,0.0215438023279559,1.05038369432669,0,2023-04-18
"AA-AA-000-0000","kri0008","111",78,3624,0.021523178807947,0.630506084912624,0,2023-04-18
"AA-AA-000-0000","kri0008","177",185,8598,0.0215166317748314,0.967041615138491,0,2023-04-18
"AA-AA-000-0000","kri0008","6",34,1581,0.021505376344086,0.411638104768528,0,2023-04-18
"AA-AA-000-0000","kri0008","130",102,4743,0.021505376344086,0.712978111790452,0,2023-04-18
"AA-AA-000-0000","kri0008","53",105,4897,0.0214416989993874,0.694179531987663,0,2023-04-18
"AA-AA-000-0000","kri0008","156",303,14152,0.0214104013566987,1.15479032743712,0,2023-04-18
"AA-AA-000-0000","kri0008","80",184,8598,0.0214003256571296,0.893755709879308,0,2023-04-18
"AA-AA-000-0000","kri0008","142",132,6170,0.0213938411669368,0.753655178307022,0,2023-04-18
"AA-AA-000-0000","kri0008","133",179,8367,0.0213935699772917,0.877468564079027,0,2023-04-18
"AA-AA-000-0000","kri0008","22",169,7905,0.0213788741302973,0.844020013481159,0,2023-04-18
"AA-AA-000-0000","kri0008","69",435,20358,0.0213675213675214,1.34346242378752,0,2023-04-18
"AA-AA-000-0000","kri0008","135",177,8290,0.021351025331725,0.8470982771168,0,2023-04-18
"AA-AA-000-0000","kri0008","72",37,1735,0.0213256484149856,0.380347811194358,0,2023-04-18
"AA-AA-000-0000","kri0008","97",170,7982,0.0212979203207216,0.798971978845897,0,2023-04-18
"AA-AA-000-0000","kri0008","184",160,7520,0.0212765957446809,0.762938676898361,0,2023-04-18
"AA-AA-000-0000","kri0008","179",175,8249,0.021214692690023,0.76085759934828,0,2023-04-18
"AA-AA-000-0000","kri0008","7",352,16616,0.0211844005777564,1.05332175031163,0,2023-04-18
"AA-AA-000-0000","kri0008","171",53,2505,0.0211576846307385,0.399893190994304,0,2023-04-18
"AA-AA-000-0000","kri0008","98",65,3085,0.0210696920583468,0.410568175105358,0,2023-04-18
"AA-AA-000-0000","kri0008","189",1104,52661,0.0209642809669395,1.5319179847788,0,2023-04-18
"AA-AA-000-0000","kri0008","122",319,15230,0.0209455022980959,0.808087974881598,0,2023-04-18
"AA-AA-000-0000","kri0008","114",254,12145,0.0209139563606422,0.697993724761805,0,2023-04-18
"AA-AA-000-0000","kri0008","170",977,46768,0.0208903523776942,1.33501739866921,0,2023-04-18
"AA-AA-000-0000","kri0008","163",113,5436,0.0207873436350258,0.403537696971486,0,2023-04-18
"AA-AA-000-0000","kri0008","18",64,3085,0.0207455429497569,0.288221662953465,0,2023-04-18
"AA-AA-000-0000","kri0008","104",284,13690,0.020745069393718,0.606780131098185,0,2023-04-18
"AA-AA-000-0000","kri0008","91",570,27606,0.0206476852858074,0.751697458501868,0,2023-04-18
"AA-AA-000-0000","kri0008","129",70,3393,0.0206307102858827,0.256812695178442,0,2023-04-18
"AA-AA-000-0000","kri0008","82",62,3008,0.0206117021276596,0.234719677280209,0,2023-04-18
"AA-AA-000-0000","kri0008","85",428,20784,0.0205927636643572,0.598432161231402,0,2023-04-18
"AA-AA-000-0000","kri0008","13",220,10723,0.0205166464608785,0.376279251329316,0,2023-04-18
"AA-AA-000-0000","kri0008","118",596,29110,0.0204740638955685,0.570602614699693,0,2023-04-18
"AA-AA-000-0000","kri0008","120",116,5667,0.0204693841538733,0.249367503007494,0,2023-04-18
"AA-AA-000-0000","kri0008","29",220,10759,0.0204479970257459,0.328521864231164,0,2023-04-18
"AA-AA-000-0000","kri0008","26",196,9604,0.0204081632653061,0.283860112474732,0,2023-04-18
"AA-AA-000-0000","kri0008","56",819,40141,0.0204030791460103,0.573404522541659,0,2023-04-18
"AA-AA-000-0000","kri0008","59",269,13187,0.0203988776825662,0.325376200412445,0,2023-04-18
"AA-AA-000-0000","kri0008","47",103,5051,0.0203920015838448,0.198052248661241,0,2023-04-18
"AA-AA-000-0000","kri0008","147",172,8444,0.0203694931312174,0.24201857362481,0,2023-04-18
"AA-AA-000-0000","kri0008","106",106,5205,0.0203650336215178,0.187827381393392,0,2023-04-18
"AA-AA-000-0000","kri0008","168",73,3588,0.020345596432553,0.148034320037147,0,2023-04-18
"AA-AA-000-0000","kri0008","71",332,16349,0.0203070524191082,0.282505645230122,0,2023-04-18
"AA-AA-000-0000","kri0008","178",72,3547,0.0202988440936002,0.128264704044195,0,2023-04-18
"AA-AA-000-0000","kri0008","42",32,1581,0.0202403542061986,0.0698293061115732,0,2023-04-18
"AA-AA-000-0000","kri0008","152",207,10256,0.0201833073322933,0.138593764795399,0,2023-04-18
"AA-AA-000-0000","kri0008","155",350,17350,0.0201729106628242,0.170956097538373,0,2023-04-18
"AA-AA-000-0000","kri0008","160",234,11606,0.0201619851800793,0.131823839815092,0,2023-04-18
"AA-AA-000-0000","kri0008","73",146,7248,0.0201434878587196,0.0934732680180116,0,2023-04-18
"AA-AA-000-0000","kri0008","173",904,44920,0.0201246660730187,0.205592828131205,0,2023-04-18
"AA-AA-000-0000","kri0008","94",1164,57840,0.0201244813278008,0.232991349782189,0,2023-04-18
"AA-AA-000-0000","kri0008","75",318,15810,0.0201138519924099,0.1127302219375,0,2023-04-18
"AA-AA-000-0000","kri0008","10",588,29310,0.0200614124872057,0.0924829520797442,0,2023-04-18
"AA-AA-000-0000","kri0008","41",68,3393,0.0200412614205718,0.0234898610702405,0,2023-04-18
"AA-AA-000-0000","kri0008","27",136,6786,0.0200412614205718,0.0332196801037939,0,2023-04-18
"AA-AA-000-0000","kri0008","32",95,4743,0.0200295171832174,0.0222762050845363,0,2023-04-18
"AA-AA-000-0000","kri0008","174",176,8793,0.0200159217559422,0.0216675076952635,0,2023-04-18
"AA-AA-000-0000","kri0008","131",212,10605,0.01999057048562,0.00605470817648325,0,2023-04-18
"AA-AA-000-0000","kri0008","81",97,4861,0.0199547418226702,-0.0128758947564188,0,2023-04-18
"AA-AA-000-0000","kri0008","175",30,1504,0.0199468085106383,-0.0092527978761891,0,2023-04-18
"AA-AA-000-0000","kri0008","140",2165,108550,0.0199447259327499,-0.0832701928231403,0,2023-04-18
"AA-AA-000-0000","kri0008","5",1378,69292,0.019886855625469,-0.170047950842405,0,2023-04-18
"AA-AA-000-0000","kri0008","28",125,6288,0.0198791348600509,-0.0553858967926662,0,2023-04-18
"AA-AA-000-0000","kri0008","16",65,3280,0.0198170731707317,-0.0641553077329566,0,2023-04-18
"AA-AA-000-0000","kri0008","186",178,8983,0.0198152065011689,-0.107373370110635,0,2023-04-18
"AA-AA-000-0000","kri0008","105",97,4897,0.0198080457422912,-0.0826828859086071,0,2023-04-18
"AA-AA-000-0000","kri0008","58",669,33776,0.019806963524396,-0.218498992689837,0,2023-04-18
"AA-AA-000-0000","kri0008","139",1916,96780,0.0197974788179376,-0.389911652565788,0,2023-04-18
"AA-AA-000-0000","kri0008","4",292,14768,0.0197724810400867,-0.172955453633839,0,2023-04-18
"AA-AA-000-0000","kri0008","136",67,3393,0.0197465369879163,-0.0931715559838603,0,2023-04-18
"AA-AA-000-0000","kri0008","86",698,35398,0.0197186281710831,-0.336622662719637,0,2023-04-18
"AA-AA-000-0000","kri0008","54",579,29418,0.0196818274525801,-0.349766897197519,0,2023-04-18
"AA-AA-000-0000","kri0008","138",203,10333,0.019645795025646,-0.232183396987274,0,2023-04-18
"AA-AA-000-0000","kri0008","107",93,4743,0.0196078431372549,-0.175067196831439,0,2023-04-18
"AA-AA-000-0000","kri0008","14",31,1581,0.0196078431372549,-0.101075093216904,0,2023-04-18
"AA-AA-000-0000","kri0008","137",247,12607,0.0195922899976204,-0.297286856018785,0,2023-04-18
"AA-AA-000-0000","kri0008","132",52,2659,0.0195562241444152,-0.149168175702748,0,2023-04-18
"AA-AA-000-0000","kri0008","23",168,8598,0.0195394277739009,-0.2788187742676,0,2023-04-18
"AA-AA-000-0000","kri0008","153",134,6863,0.0195249890718345,-0.257232151866541,0,2023-04-18
"AA-AA-000-0000","kri0008","50",282,14496,0.019453642384106,-0.432219339887013,0,2023-04-18
"AA-AA-000-0000","kri0008","30",248,12761,0.0194342136196223,-0.42044393908739,0,2023-04-18
"AA-AA-000-0000","kri0008","62",1003,51675,0.0194097726173198,-0.883824737201546,0,2023-04-18
"AA-AA-000-0000","kri0008","172",877,45269,0.0193730809163003,-0.88028041593261,0,2023-04-18
