studyid,workflowid,threshold,numerator,denominator,log_denominator,gsm_analysis_date
AA-AA-000-0000,cou0001,-3,894.230668595916,266203.544,12.4920164981528,2016-12-01
AA-AA-000-0000,cou0001,-3,901.782153500348,268087.912,12.4990702355537,2016-12-01
AA-AA-000-0000,cou0001,-3,909.337908800789,269972.28,12.5060745660433,2016-12-01
AA-AA-000-0000,cou0001,-3,916.897889864308,271856.648,12.5130301769376,2016-12-01
AA-AA-000-0000,cou0001,-3,924.462052830081,273741.016,12.5199377413095,2016-12-01
AA-AA-000-0000,cou0001,-3,932.030354590823,275625.384,12.5267979183796,2016-12-01
AA-AA-000-0000,cou0001,-3,939.602752774785,277509.752,12.5336113538935,2016-12-01
AA-AA-000-0000,cou0001,-3,947.179205728307,279394.12,12.5403786804869,2016-12-01
AA-AA-000-0000,cou0001,-3,954.759672498885,281278.488,12.5471005180379,2016-12-01
AA-AA-000-0000,cou0001,-3,962.344112818771,283162.856,12.5537774740076,2016-12-01
AA-AA-000-0000,cou0001,-3,969.932487089037,285047.224,12.56041014377,2016-12-01
AA-AA-000-0000,cou0001,-3,977.524756364136,286931.592,12.5669991109299,2016-12-01
AA-AA-000-0000,cou0001,-3,985.120882336902,288815.96,12.5735449476318,2016-12-01
AA-AA-000-0000,cou0001,-3,992.720827323997,290700.328,12.5800482148573,2016-12-01
AA-AA-000-0000,cou0001,-3,1000.32455425178,292584.696,12.5865094627143,2016-12-01
AA-AA-000-0000,cou0001,-3,1007.93202664259,294469.064,12.5929292307157,2016-12-01
AA-AA-000-0000,cou0001,-3,1015.5432086014,296353.432,12.5993080480499,2016-12-01
AA-AA-000-0000,cou0001,-3,1023.15806480291,298237.8,12.6056464338427,2016-12-01
AA-AA-000-0000,cou0001,-3,1030.77656047891,300122.168,12.6119448974107,2016-12-01
AA-AA-000-0000,cou0001,-3,1038.39866140613,302006.536,12.6182039385069,2016-12-01
AA-AA-000-0000,cou0001,-3,1046.02433389429,303890.904,12.6244240475586,2016-12-01
AA-AA-000-0000,cou0001,-3,1053.65354477457,305775.272,12.6306057058981,2016-12-01
AA-AA-000-0000,cou0001,-3,1061.28626138841,307659.64,12.6367493859862,2016-12-01
AA-AA-000-0000,cou0001,-3,1068.92245157656,309544.008,12.6428555516287,2016-12-01
AA-AA-000-0000,cou0001,-3,1076.56208366846,311428.376,12.6489246581868,2016-12-01
